player 1,player 2,player 3,player 4,player 5,minutes,plus-minus,points scored,offensive possession,turnovers,offensive rebounds,defensive rebounds given,2-pt made,2-pt missed,3-pt made,3-pt missed,assists,free-throw attempt,points givens,defensive possession,turnovers forced,offensive rebounds given,defensive rebounds,2-pt made given,2-pt missed given,3-pt made given,3-pt missed given,assists given,free-throw attempt given
"ELY,JACK","HALL,RILEY","LEVINE,JD","MYERS,PATRICK","SCARLETT,MICHAEL",00:01:30,0,3,2,0,0,1,0,0,1,1,1,0,3,2,0,0,1,0,0,1,1,1,0
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK",00:00:22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0
"HORN,JEREMY","KEINAN,DANIEL","KIRSCH,MAXWELL","MKPADO,KELE","WALKER,GEORGE",00:01:54,-1,3,3,0,3,1,1,2,0,2,0,2,4,3,0,0,1,1,1,0,0,0,2
"DAVIS,EVAN","KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:21,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"DAVIS,EVAN","HORN,JEREMY","KIRSCH,MAXWELL","MKPADO,KELE","SUI,MARK",00:00:42,1,1,3,2,1,0,0,0,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0
"GARVIN,SAM","HORN,JEREMY","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE",00:00:45,1,3,1,0,0,0,0,0,1,0,1,0,2,2,0,0,1,1,1,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:11:57,-4,19,17,5,2,4,6,1,1,5,4,5,23,15,0,4,5,7,3,3,6,8,0
"DAVIS,EVAN","HORN,JEREMY","KUSCH,RYAN","LEVINE,JD","SCARLETT,MICHAEL",00:02:31,-3,5,6,2,0,1,1,2,1,0,1,0,8,7,0,0,3,3,2,0,1,2,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MYERS,PATRICK","PRESIDENT,MILES",00:06:13,3,10,11,4,0,3,1,2,2,1,1,2,7,10,1,2,6,2,4,1,5,2,0
"ELY,JACK","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:00,2,5,4,1,1,0,2,0,0,1,2,2,3,3,1,1,1,1,1,0,1,1,1
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:05:23,1,9,8,3,1,1,3,1,1,2,1,0,8,8,3,2,1,2,1,0,2,1,4
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:32,-7,0,2,0,1,2,0,1,0,1,0,2,7,3,0,4,0,1,3,1,0,0,4
"GARVIN,SAM","KUSCH,RYAN","MKPADO,KELE","SUI,MARK","WALKER,GEORGE",00:01:41,-3,1,3,1,0,2,0,1,0,0,0,2,4,3,1,0,0,0,0,0,0,0,4
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","MYERS,PATRICK","SCARLETT,MICHAEL",00:09:52,-7,11,12,1,4,6,3,6,1,3,3,3,18,15,2,1,6,3,3,3,4,2,4
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","SUI,MARK",00:00:26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:01:01,0,0,3,2,0,1,0,1,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","HORN,JEREMY","LEVINE,JD",00:01:35,1,2,3,1,0,1,1,0,0,1,1,0,1,3,0,0,2,0,1,0,1,0,1
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:57,-1,0,2,1,0,1,0,0,0,1,0,0,1,2,0,0,2,0,1,0,0,0,2
"HALL,RILEY","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:17,0,2,2,0,0,1,1,0,0,1,1,0,2,3,0,0,3,1,0,0,2,0,1
"DAVIS,EVAN","HALL,RILEY","MADDOCK,ANDREW","PRESIDENT,MILES","SCARLETT,MICHAEL",00:07:55,1,12,12,3,1,4,3,4,2,1,2,0,11,12,0,0,7,4,4,0,2,0,4
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES",00:03:23,5,6,4,1,1,0,3,1,0,0,2,0,1,5,1,1,3,0,4,0,0,0,2
"DAVIS,EVAN","ELY,JACK","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:30,-3,5,6,1,1,3,2,3,0,1,1,1,8,6,0,0,2,1,1,1,1,1,3
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:00:13,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","PRESIDENT,MILES",00:06:11,-1,10,11,1,0,6,5,4,0,1,4,1,11,11,3,0,3,4,1,1,2,2,0
"HALL,RILEY","KUSCH,RYAN","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:04:16,1,6,6,0,2,2,3,3,0,2,1,0,5,6,1,0,2,2,2,0,0,1,2
"DAVIS,EVAN","HALL,RILEY","HORN,JEREMY","KUSCH,RYAN","LEVINE,JD",00:01:29,-4,2,2,1,0,0,1,0,0,0,1,0,6,2,1,0,0,1,0,1,0,2,1
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:02:43,-5,4,3,1,2,0,1,2,0,0,1,2,9,5,0,2,1,2,2,0,1,0,5
"ELY,JACK","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:32,2,2,2,1,1,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
"DAVIS,EVAN","LYNDS,SCOTT","MORRIS,KENDRICK","MYERS,PATRICK","PRESIDENT,MILES",00:00:18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HORN,JEREMY","KIRSCH,MAXWELL","MKPADO,KELE","SUI,MARK","WALKER,GEORGE",00:01:34,2,2,3,0,0,2,1,2,0,0,1,0,0,3,2,1,1,0,1,0,0,0,1
"DAVIS,EVAN","ELY,JACK","KUSCH,RYAN","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:02:39,0,8,5,1,0,0,1,0,0,0,0,7,8,4,1,1,0,2,0,1,0,2,2
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:10:30,1,23,19,5,5,4,9,7,0,1,5,6,22,21,6,1,6,6,2,2,2,4,7
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","PRESIDENT,MILES",00:00:57,-1,2,1,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,1,0,0,0
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","LYNDS,SCOTT","PRESIDENT,MILES",00:00:09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK","PRESIDENT,MILES",00:02:14,-5,0,2,1,0,1,0,0,0,1,0,0,5,3,0,1,1,1,2,1,0,1,0
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","KIRSCH,MAXWELL","SCARLETT,MICHAEL",00:01:30,-5,2,3,1,0,1,1,1,0,0,0,0,7,4,1,0,0,1,0,1,0,2,2
"DAVIS,EVAN","HALL,RILEY","KIRSCH,MAXWELL","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:36,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
"KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:14,2,4,2,0,0,0,2,0,0,0,1,0,2,3,1,1,1,0,2,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK",00:02:14,-1,2,3,1,0,1,1,0,0,1,1,0,3,3,1,1,1,0,2,1,0,1,0
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:03:56,-4,3,5,1,1,3,0,2,1,2,0,0,7,8,3,0,2,2,0,1,2,2,0
"DAVIS,EVAN","KUSCH,RYAN","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES",00:02:16,-4,0,3,1,1,2,0,3,0,0,0,0,4,2,0,0,0,2,0,0,0,2,0
"ELY,JACK","KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:03:27,-2,3,4,0,0,3,0,1,1,2,1,0,5,5,0,0,3,0,1,1,3,1,2
"DAVIS,EVAN","KIRSCH,MAXWELL","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:31,-8,4,7,4,1,1,2,1,0,1,1,0,12,7,0,0,2,2,1,2,1,3,2
"DAVIS,EVAN","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:00:35,-2,0,1,0,0,1,0,1,0,0,0,0,2,2,1,0,0,1,0,0,0,0,0
"DAVIS,EVAN","ELY,JACK","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:00:34,-1,1,2,1,1,0,0,0,0,0,0,2,2,2,0,0,1,0,0,0,1,0,2
"DAVIS,EVAN","HORN,JEREMY","LEVINE,JD","MKPADO,KELE","PRESIDENT,MILES",00:00:01,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"DAVIS,EVAN","HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","SCARLETT,MICHAEL",00:00:53,0,0,1,0,0,1,0,0,0,1,0,0,0,2,0,0,2,0,1,0,1,0,0
"HALL,RILEY","HORN,JEREMY","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:07:27,4,14,12,2,4,5,1,4,4,5,2,0,10,10,0,1,6,3,6,1,0,2,2
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:49,4,6,5,1,0,2,0,0,0,0,0,8,2,4,0,0,3,1,1,0,2,0,0
"ELY,JACK","HORN,JEREMY","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:20,2,5,4,1,1,1,1,2,1,0,1,0,3,3,1,0,1,1,1,0,0,0,2
"ELY,JACK","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES",00:00:26,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"DAVIS,EVAN","ELY,JACK","HORN,JEREMY","KIRSCH,MAXWELL","LEVINE,JD",00:01:17,3,3,2,1,1,0,0,0,1,1,1,0,0,2,1,0,1,0,1,0,0,0,0
"DAVIS,EVAN","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE","WALKER,GEORGE",00:01:08,2,2,2,0,0,1,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES",00:04:15,3,8,8,1,0,3,1,2,2,1,2,0,5,6,4,0,0,1,1,1,0,2,0
"DAVIS,EVAN","HALL,RILEY","HORN,JEREMY","LEVINE,JD","SCARLETT,MICHAEL",00:01:01,3,5,3,0,0,1,0,1,1,0,1,2,2,2,0,1,1,1,1,0,1,1,0
"DAVIS,EVAN","HALL,RILEY","LEVINE,JD","MYERS,PATRICK","PRESIDENT,MILES",00:01:14,5,5,3,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2,0,0,0,0
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MADDOCK,ANDREW","SCARLETT,MICHAEL",00:03:14,5,12,7,0,2,2,2,3,2,2,3,3,7,6,2,0,1,1,0,1,0,2,4
"DAVIS,EVAN","HORN,JEREMY","LEVINE,JD","MKPADO,KELE","SUI,MARK",00:02:49,5,5,2,0,1,2,1,2,1,0,1,1,0,3,3,0,0,0,0,0,0,0,0
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE",00:01:46,-1,2,4,1,1,2,1,1,0,2,1,0,3,3,1,1,1,1,1,0,0,0,2
"ELY,JACK","LYNDS,SCOTT","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:05:10,4,8,10,2,1,4,3,5,0,0,1,2,4,10,3,0,6,1,1,0,3,0,4
"HORN,JEREMY","KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","SCARLETT,MICHAEL",00:02:10,3,4,3,0,0,1,2,1,0,0,1,0,1,3,0,0,2,0,2,0,0,0,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK",00:00:39,0,2,1,0,0,1,1,0,0,0,1,1,2,1,0,0,0,1,0,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","LEVINE,JD","MADDOCK,ANDREW","MKPADO,KELE",00:00:57,-2,2,1,0,1,0,1,0,0,1,0,0,4,3,1,0,0,0,0,0,0,0,4
"KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","PRESIDENT,MILES","SCARLETT,MICHAEL",00:02:24,-1,6,5,0,0,3,1,1,1,2,1,1,7,5,0,0,2,3,0,0,0,1,3
"HORN,JEREMY","LEVINE,JD","MKPADO,KELE","SUI,MARK","WALKER,GEORGE",00:00:53,2,3,1,0,0,0,0,0,1,0,1,0,1,2,0,0,1,0,1,0,0,0,2
"ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:19:10,5,32,28,6,2,8,8,3,4,7,4,5,27,31,6,2,14,7,8,3,6,2,6
"DAVIS,EVAN","HALL,RILEY","KUSCH,RYAN","PRESIDENT,MILES","SCARLETT,MICHAEL",00:00:06,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"DAVIS,EVAN","KIRSCH,MAXWELL","LYNDS,SCOTT","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:01:58,1,6,4,1,1,0,3,1,0,0,0,0,5,5,2,0,1,1,0,1,1,1,0
"DAVIS,EVAN","HALL,RILEY","KUSCH,RYAN","LEVINE,JD","MYERS,PATRICK",00:01:14,-3,0,1,0,1,1,0,2,0,0,0,0,3,2,0,0,1,0,0,1,1,0,0
"DAVIS,EVAN","HALL,RILEY","KIRSCH,MAXWELL","LEVINE,JD","MYERS,PATRICK",00:01:59,-3,3,3,0,0,0,1,0,0,1,1,2,6,3,0,0,0,1,0,1,0,1,2
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","LYNDS,SCOTT","MORRIS,KENDRICK",00:00:31,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,1,0,0,0,0
"DAVIS,EVAN","ELY,JACK","KIRSCH,MAXWELL","MYERS,PATRICK","SCARLETT,MICHAEL",00:05:44,-7,3,9,4,3,4,1,5,0,1,1,2,10,7,2,1,1,5,2,0,0,2,0
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","PRESIDENT,MILES","SCARLETT,MICHAEL",00:01:16,0,6,3,0,0,0,1,0,0,0,0,4,6,4,0,1,1,1,1,0,1,0,4
"DAVIS,EVAN","HALL,RILEY","KIRSCH,MAXWELL","LYNDS,SCOTT","MYERS,PATRICK",00:00:39,-3,0,2,0,0,2,0,2,0,0,0,0,3,3,0,0,1,0,0,0,0,0,6
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","KUSCH,RYAN","MORRIS,KENDRICK",00:02:51,1,3,4,1,1,2,1,1,0,1,0,2,2,5,0,1,4,1,2,0,2,0,1
"DAVIS,EVAN","HALL,RILEY","LYNDS,SCOTT","MYERS,PATRICK","SCARLETT,MICHAEL",00:11:37,0,19,17,2,1,7,6,4,2,1,5,6,19,18,4,3,7,2,8,4,2,4,3
"DAVIS,EVAN","ELY,JACK","HALL,RILEY","HORN,JEREMY","PRESIDENT,MILES",00:00:36,-2,0,1,0,0,1,0,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0
"ELY,JACK","HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","SCARLETT,MICHAEL",00:01:04,0,0,1,0,0,1,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0
"DAVIS,EVAN","ELY,JACK","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:09:37,4,19,16,1,2,5,6,4,0,3,1,8,15,16,3,2,7,5,6,1,1,2,6
"HALL,RILEY","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES","SCARLETT,MICHAEL",00:03:08,6,8,5,0,1,0,1,2,2,1,1,0,2,5,0,1,4,0,4,0,1,0,2
"DAVIS,EVAN","HALL,RILEY","HORN,JEREMY","KUSCH,RYAN","SCARLETT,MICHAEL",00:02:52,0,4,5,1,0,2,2,1,0,1,1,0,4,5,1,0,2,2,1,0,1,1,0
"ELY,JACK","HALL,RILEY","KUSCH,RYAN","MYERS,PATRICK","SCARLETT,MICHAEL",00:02:28,6,8,6,2,1,1,1,1,1,0,1,4,2,4,1,1,2,1,3,0,0,0,0
"ELY,JACK","KIRSCH,MAXWELL","KUSCH,RYAN","LYNDS,SCOTT","MORRIS,KENDRICK",00:01:29,-1,3,2,0,1,1,1,1,0,1,0,1,4,3,1,0,0,2,0,0,0,0,0
"DAVIS,EVAN","HORN,JEREMY","KUSCH,RYAN","LEVINE,JD","MKPADO,KELE",00:01:33,2,4,4,2,0,0,2,0,0,0,1,0,2,3,1,0,1,0,1,0,0,0,2
"DAVIS,EVAN","ELY,JACK","LEVINE,JD","MORRIS,KENDRICK","PRESIDENT,MILES",00:00:48,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,1,0,1,1,0,0,0,0
"HORN,JEREMY","KEINAN,DANIEL","LEVINE,JD","MKPADO,KELE","SUI,MARK",00:01:32,-2,2,3,1,1,1,1,1,0,1,0,0,4,3,1,0,0,1,0,0,0,0,2
